:START_ID,:END_ID,:TYPE,network_layer,weight,transaction_date,maturity_days,interest_rate,currency,correlation,window_days,shares_held,layer_bridge,bridge_type,ticker,propagation_factor,created_at
BANK_KEY,BANK_C,fed_funds_transaction,banking,4419121645.3358135,2024-12-20,290.0,5.637605921144488,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_025,BANK_CU_007,overnight_lending,banking,61394043.044737525,2024-11-20,117.0,2.0164560124907185,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_011,BANK_CU_043,repo_agreement,banking,135414902.46422818,2024-05-07,181.0,1.6551794926288368,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_JPM,BANK_TFC,interbank_lending,banking,4066277653.3898783,2025-03-10,181.0,4.693316510702407,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_C,BANK_CU_028,reverse_repo,banking,8750434855.78453,2024-12-26,333.0,2.255676364540792,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNFP,BANK_CU_016,overnight_lending,banking,278730600.129746,2024-07-23,21.0,0.5335649352912171,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_018,BANK_WAFD,repo_agreement,banking,190380693.7946687,2025-02-06,336.0,5.361235097020013,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BK,BANK_CU_019,derivative_exposure,banking,6739667199.654865,2024-11-06,51.0,4.336547841059426,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_ZION,BANK_FHN,interbank_lending,banking,2666196516.5839114,2025-03-31,325.0,5.290967201159376,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CVBF,BANK_CU_034,fed_funds_transaction,banking,396454999.93537056,2025-08-20,176.0,1.4605768259446674,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BK,BANK_GS,derivative_exposure,banking,7499038414.732666,2025-07-21,152.0,4.89259021893615,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_ZION,derivative_exposure,banking,77434065.84937988,2024-08-10,195.0,3.1975195946706707,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BAC,BANK_CU_041,fed_funds_transaction,banking,3828515910.947519,2024-04-02,350.0,2.1669169682322833,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_C,BANK_IBOC,interbank_lending,banking,7865927165.198625,2024-08-20,70.0,6.292913942047604,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CVBF,BANK_CU_003,interbank_lending,banking,677278474.0265574,2025-10-26,213.0,5.139852021185582,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_UCBI,reverse_repo,banking,168486800.2554268,2024-02-29,85.0,5.335717810264898,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_AMG,BANK_CMA,repo_agreement,banking,3758591886.7384977,2024-12-15,167.0,4.938218806686908,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_015,BANK_CASH,interbank_lending,banking,64655481.66516124,2025-09-04,74.0,4.061915476680863,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CVBF,BANK_CU_014,interbank_lending,banking,272926275.51072246,2024-02-01,134.0,2.38544912299703,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CU_030,credit_line,banking,129795760.17447476,2025-04-28,70.0,2.1380719732401907,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_039,BANK_CU_016,credit_line,banking,137691253.93327376,2024-03-29,312.0,1.2811667592222002,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_GS,reverse_repo,banking,118161462.6922196,2024-04-05,357.0,3.3071764241646937,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_JPM,correspondent_banking,banking,145237135.2968096,2024-03-16,209.0,1.2186015914653097,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_027,BANK_CU_018,interbank_lending,banking,177449506.64538577,2025-03-30,161.0,1.9630345981756423,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_NYCB,BANK_CU_042,derivative_exposure,banking,2332193474.2615933,2025-02-14,153.0,3.4952690211996003,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_WAFD,repo_agreement,banking,9966610564.661894,2025-01-17,308.0,3.367263833918346,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_043,BANK_GS,derivative_exposure,banking,142366447.20464784,2024-09-08,274.0,6.435104986196576,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_037,BANK_NYCB,derivative_exposure,banking,97716611.36124754,2024-02-04,222.0,2.276147309123662,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_028,BANK_CU_006,correspondent_banking,banking,85807202.59025954,2024-09-15,35.0,4.960274989853694,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_041,BANK_CU_019,credit_line,banking,155657911.77760646,2023-12-21,202.0,3.406057413632749,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_047,BANK_CU_002,overnight_lending,banking,100111582.61267708,2024-11-04,205.0,2.463879132978127,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CVBF,BANK_CU_044,interbank_lending,banking,770766916.7464533,2024-02-27,3.0,5.578092679198539,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_CU_047,overnight_lending,banking,3903436410.974569,2025-02-11,155.0,2.3585513795517237,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_038,BANK_EWBC,correspondent_banking,banking,142801506.36032975,2024-07-06,53.0,5.010793667112251,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_045,BANK_CU_013,overnight_lending,banking,73719896.85790469,2024-05-06,364.0,2.908015658596556,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SEIC,BANK_CU_036,overnight_lending,banking,1454082854.1758306,2024-07-19,223.0,3.6929449099090137,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_011,BANK_APAM,syndicated_loan,banking,52864891.976257235,2023-11-16,231.0,1.102642507171796,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_KEY,BANK_TFC,interbank_lending,banking,4804938857.408121,2024-09-24,30.0,0.9240257881706336,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_CU_018,interbank_lending,banking,313727378.074187,2024-12-12,168.0,6.067814370722268,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_CU_046,syndicated_loan,banking,189146405.82628924,2024-04-28,62.0,5.81554202250082,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_JPM,BANK_STT,interbank_lending,banking,9324662974.54457,2024-02-24,130.0,0.9248882083145872,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_HBAN,BANK_CU_044,overnight_lending,banking,2953351922.3895264,2024-03-22,66.0,3.891039537343625,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_NYCB,overnight_lending,banking,1650291604.0312002,2025-04-19,27.0,1.92957448003958,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TFC,BANK_WAL,reverse_repo,banking,8833042092.190493,2023-12-18,206.0,4.8586481486445,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_WFC,credit_line,banking,66227929.23200582,2024-11-16,296.0,2.4788948531381667,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CU_024,repo_agreement,banking,115561712.41362126,2025-01-26,282.0,0.6039558305341823,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_CU_017,interbank_lending,banking,3791686081.106718,2024-03-03,171.0,2.488364833655824,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNC,BANK_CU_033,interbank_lending,banking,4344234501.448607,2025-07-28,265.0,2.9258745873185528,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_CU_028,credit_line,banking,137935800.80448416,2025-03-13,273.0,0.8103252953279207,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_CU_042,reverse_repo,banking,116078261.59762198,2024-04-06,53.0,3.795507628267366,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_CU_033,correspondent_banking,banking,1531628139.463719,2024-05-24,202.0,5.8997084234385575,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CMA,BANK_CU_011,interbank_lending,banking,8479296812.671001,2025-08-24,307.0,4.621736415366744,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_035,BANK_UMBF,interbank_lending,banking,165991433.40002227,2025-11-02,100.0,2.1050711441231997,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SNV,BANK_WAFD,overnight_lending,banking,851546919.4831023,2025-06-15,302.0,5.059982949985811,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_CU_048,syndicated_loan,banking,188471583.15752867,2025-02-17,318.0,3.975606977451195,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_CU_019,overnight_lending,banking,1340663631.5304816,2025-06-09,123.0,5.514453471347916,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_STT,BANK_CASH,interbank_lending,banking,3256615210.4009476,2024-01-15,362.0,6.265133460708679,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_CU_016,repo_agreement,banking,1084794103.149933,2024-10-19,177.0,5.172428941550985,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_TFC,interbank_lending,banking,1645698196.317198,2024-08-18,284.0,0.581959300611752,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_036,BANK_STT,overnight_lending,banking,86978194.37590525,2024-03-19,302.0,2.5629349475525145,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_039,BANK_UCBI,overnight_lending,banking,61273784.80071273,2023-12-17,319.0,0.7354614562432784,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_CU_028,repo_agreement,banking,140829391.23369083,2024-06-14,55.0,5.357523624857317,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_036,BANK_CU_003,repo_agreement,banking,173464337.04434505,2023-12-28,129.0,4.7171049403761955,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TCBI,BANK_SCHW,letter_of_credit,banking,425046588.796305,2024-05-12,177.0,0.8199804092404774,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_022,BANK_CU_014,credit_line,banking,188612290.11361453,2025-08-10,235.0,2.3929352388933434,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_SEIC,syndicated_loan,banking,2594444595.006211,2024-01-29,137.0,3.988035301593792,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_TFC,repo_agreement,banking,2564465865.1176686,2025-04-07,56.0,4.310147396849658,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FNB,BANK_CU_041,interbank_lending,banking,498222178.26883626,2025-01-23,79.0,0.9401645571015174,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_ZION,BANK_COF,repo_agreement,banking,8876582362.014908,2025-10-30,41.0,4.189605067502884,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_CU_040,repo_agreement,banking,165771466.44049934,2024-09-28,294.0,3.677529215829738,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_024,BANK_TFC,interbank_lending,banking,151103449.15903905,2025-04-18,361.0,1.0435121452766103,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IBOC,BANK_JPM,interbank_lending,banking,833914769.1389066,2024-05-22,103.0,2.748505497056562,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CVBF,BANK_MS,overnight_lending,banking,967545720.9358472,2024-11-09,217.0,6.390363304289954,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_049,BANK_CU_002,repo_agreement,banking,55908524.433453,2025-06-08,303.0,4.163856505529869,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_040,BANK_BK,letter_of_credit,banking,61704780.598078296,2024-02-24,14.0,4.944856188396465,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_037,BANK_CU_001,interbank_lending,banking,82088430.57495765,2025-01-01,167.0,1.7833744182487503,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_AMG,BANK_CU_050,correspondent_banking,banking,2231012783.007313,2024-05-29,117.0,5.835428825160953,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_RF,BANK_CMA,repo_agreement,banking,9657734616.636284,2025-08-29,152.0,2.370099541075768,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_EWBC,BANK_CU_049,correspondent_banking,banking,969017990.4338166,2024-05-19,324.0,4.516884478315588,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TFC,BANK_SCHW,correspondent_banking,banking,7631572529.412779,2024-03-14,79.0,0.574329931422535,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_BLK,syndicated_loan,banking,9745727980.65932,2025-04-29,2.0,0.5492042565658737,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_014,BANK_CU_045,reverse_repo,banking,186809667.9314584,2024-10-17,221.0,4.177864049536162,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_004,BANK_EWBC,interbank_lending,banking,65836346.3329195,2024-03-03,63.0,2.9528833404404615,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_VRTS,BANK_CU_028,derivative_exposure,banking,3836099117.888161,2024-06-07,255.0,3.3019965171993215,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_042,BANK_TCBI,interbank_lending,banking,148422457.17547482,2024-07-08,97.0,1.8549463265842028,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_021,BANK_VRTS,interbank_lending,banking,168532364.23279163,2024-08-23,218.0,5.1489665999277285,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WTFC,BANK_BK,reverse_repo,banking,3610831936.6676726,2023-11-24,353.0,2.6326967814828706,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_USB,overnight_lending,banking,2703809580.6121907,2024-10-15,336.0,6.112375725102203,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_CU_021,repo_agreement,banking,1938836852.0450752,2025-03-18,121.0,3.504531648445916,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_042,BANK_JPM,credit_line,banking,193777441.2503909,2024-10-30,328.0,3.746407151940934,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TROW,BANK_CU_025,correspondent_banking,banking,2145534396.7702472,2025-10-20,12.0,4.100743639636979,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CVBF,BANK_CU_012,repo_agreement,banking,558420521.9737453,2024-03-07,242.0,3.743175506533614,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UMBF,BANK_CU_020,derivative_exposure,banking,984428626.2399884,2023-12-18,12.0,3.8918161487627025,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_032,BANK_CU_001,interbank_lending,banking,135969188.4908847,2023-12-13,49.0,4.643231348693393,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_CU_040,derivative_exposure,banking,6779200388.056735,2024-09-19,10.0,3.2526097397395572,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MTB,BANK_TROW,fed_funds_transaction,banking,2972625841.5652814,2025-07-27,245.0,3.873695016605137,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_012,BANK_PNC,overnight_lending,banking,126651325.35239191,2024-11-21,269.0,1.891810712946715,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_011,BANK_SNV,overnight_lending,banking,103744912.02793735,2023-11-29,97.0,3.311478826250834,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_043,BANK_CU_041,credit_line,banking,146520789.83685923,2025-01-22,118.0,3.0925022771124073,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_033,BANK_TFC,reverse_repo,banking,118089917.34553424,2024-06-08,350.0,4.581280225602008,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_TCBI,BANK_FHN,repo_agreement,banking,573113043.0903443,2024-09-01,182.0,2.1325049454678657,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_CMA,interbank_lending,banking,2373505787.674206,2024-08-27,323.0,1.7691717551804822,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_008,reverse_repo,banking,3413189340.7456055,2025-08-12,212.0,4.698238134499513,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SNV,BANK_TROW,derivative_exposure,banking,865997087.7626827,2025-05-27,111.0,5.540462958126344,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_019,BANK_CU_013,derivative_exposure,banking,197372397.65916604,2025-04-20,166.0,1.708678889874763,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_AMG,BANK_UCBI,interbank_lending,banking,2081235419.0538344,2024-05-08,139.0,3.0958548836242152,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_035,BANK_CU_005,reverse_repo,banking,176331512.031539,2024-09-21,339.0,5.877362343848651,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CMA,BANK_WAFD,interbank_lending,banking,4931931902.622724,2024-10-24,30.0,1.6341024040073255,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAFD,BANK_CU_025,reverse_repo,banking,362073926.6065143,2025-09-09,85.0,1.6602716592743312,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_029,BANK_CU_035,interbank_lending,banking,149820944.77059492,2024-05-10,288.0,2.277619015726817,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_043,BANK_CU_019,derivative_exposure,banking,160033752.940326,2023-11-29,201.0,3.6521526108416222,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_029,BANK_BEN,repo_agreement,banking,137185451.7281698,2024-12-08,11.0,2.2630217337317635,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_037,BANK_CU_003,derivative_exposure,banking,150029995.41808385,2025-09-07,286.0,4.848735807172613,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_009,BANK_COF,interbank_lending,banking,139171078.23689285,2024-08-23,41.0,2.7159256652700536,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BEN,BANK_CU_004,interbank_lending,banking,2143931919.8562336,2024-03-25,224.0,5.434533860097664,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_RF,credit_line,banking,7502386461.021595,2024-12-21,72.0,3.4378652709140964,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CMA,BANK_CU_033,interbank_lending,banking,6052639453.025286,2024-02-29,80.0,3.813290408327777,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WFC,BANK_USB,overnight_lending,banking,5392154480.395689,2023-12-21,307.0,4.1218671470359265,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_IVZ,BANK_EWBC,interbank_lending,banking,1783200399.6859877,2025-07-07,345.0,4.736733670951143,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_TROW,reverse_repo,banking,3821909652.41873,2024-07-31,227.0,3.0179230560260626,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_JPM,reverse_repo,banking,1860710646.736307,2024-06-26,363.0,3.8767732112495072,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_CU_047,fed_funds_transaction,banking,4307197467.109604,2025-07-26,277.0,1.493720356461028,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SIVB,BANK_CU_008,interbank_lending,banking,3825625150.441758,2024-04-18,146.0,1.9014744987311976,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_045,BANK_STT,interbank_lending,banking,89934242.94762023,2025-05-08,167.0,4.513400633711707,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_CU_035,interbank_lending,banking,3275337870.999593,2023-12-22,362.0,3.403168101743722,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_UCBI,BANK_CU_008,interbank_lending,banking,814899776.435672,2025-08-12,198.0,1.4039584292460112,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_011,BANK_WAL,derivative_exposure,banking,183156384.76284647,2025-06-14,134.0,3.6276248413512144,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_MS,BANK_APAM,derivative_exposure,banking,3149469589.9977264,2024-11-23,220.0,6.423883893263966,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_NYCB,BANK_CU_024,overnight_lending,banking,2170512145.8151693,2025-11-02,220.0,1.321790742855769,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_COF,BANK_NYCB,derivative_exposure,banking,8439737439.734522,2023-11-27,43.0,1.5858383838680137,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_APAM,BANK_FNB,repo_agreement,banking,1502842768.4398882,2024-09-07,202.0,3.119687373210358,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_001,BANK_SEIC,derivative_exposure,banking,175593478.85877275,2024-10-20,41.0,1.5346948014384107,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_007,BANK_VRTS,letter_of_credit,banking,68126067.70009388,2025-10-16,145.0,3.918247103419599,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BLK,BANK_CU_050,reverse_repo,banking,1775920709.911965,2024-02-22,60.0,3.920761848973487,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_WAL,BANK_CU_020,derivative_exposure,banking,2748164427.9513364,2024-07-29,289.0,1.6193831578079585,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_044,BANK_CU_022,interbank_lending,banking,54242739.24364696,2024-10-09,111.0,5.476480983489914,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_USB,BANK_CMA,derivative_exposure,banking,9059323575.386503,2025-08-24,226.0,2.452342541367437,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CATY,BANK_CU_044,repo_agreement,banking,821256179.0456377,2024-06-20,344.0,6.34813952271478,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_048,BANK_OZK,derivative_exposure,banking,141955888.47085786,2024-05-14,22.0,2.756883860062941,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_SNV,BANK_CU_020,reverse_repo,banking,358799045.98031765,2025-11-03,246.0,5.8836960328131305,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_GS,BANK_MS,overnight_lending,banking,1108764686.324582,2025-04-21,270.0,3.080709641646144,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_PNC,BANK_SNV,interbank_lending,banking,9665606235.595724,2024-03-06,353.0,1.6667980679461665,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_OZK,BANK_IVZ,derivative_exposure,banking,293534752.76387787,2024-02-14,173.0,4.965330036855845,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_038,BANK_SEIC,overnight_lending,banking,120937106.68012078,2024-01-02,117.0,2.2241219704519803,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_031,BANK_CU_011,interbank_lending,banking,76791186.39854792,2024-08-27,207.0,2.7568987053766634,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_046,BANK_SCHW,interbank_lending,banking,141682149.6798245,2024-02-27,41.0,6.4940567700132075,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_002,BANK_CU_021,reverse_repo,banking,192015722.2154031,2024-04-08,118.0,4.252138409801847,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_017,BANK_APAM,letter_of_credit,banking,78851473.47125322,2024-04-12,60.0,3.637749665409363,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_CU_018,interbank_lending,banking,131416025.3239706,2023-12-27,245.0,6.158978767120095,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_FITB,BANK_PNFP,repo_agreement,banking,5580828171.432179,2024-07-17,92.0,1.25995079550957,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_044,BANK_CU_041,derivative_exposure,banking,100136956.1235697,2025-08-28,120.0,6.335470505956855,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_BANC,BANK_CU_039,credit_line,banking,797433485.3442727,2024-08-12,21.0,4.009616710034287,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_023,BANK_CU_007,overnight_lending,banking,194827644.8529384,2024-10-20,299.0,3.1100715646248513,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_ZION,BANK_RF,overnight_lending,banking,6261839874.298421,2025-04-08,217.0,5.268376044417671,USD,,,,,,,,2025-11-13T14:41:50.611004
BANK_CU_008,BANK_CU_025,interbank_lending,banking,193048467.6444907,2025-02-01,19.0,1.0993179079856403,USD,,,,,,,,2025-11-13T14:41:50.611004
