node_id,node_type,network_layer,name,institution_id,tier,total_assets,total_deposits,total_loans,equity,num_branches,num_employees,cert,assets,city,state,ticker,sector,industry,market_cap,trailing_pe,debt_to_equity,beta,cik,created_at
FDIC_20720,fdic_bank,banking,Tennessee State Bank,,,,,,,,,20720.0,964862.0,Pigeon Forge,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58165,fdic_bank,banking,Belmont Bank & Trust Company,,,,,,,,,58165.0,963792.0,Chicago,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21606,fdic_bank,banking,HCN Bank,,,,,,,,,21606.0,961127.0,Riverside,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4540,fdic_bank,banking,HNB National Bank,,,,,,,,,4540.0,960966.0,Hannibal,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28380,fdic_bank,banking,Adirondack Bank,,,,,,,,,28380.0,960069.0,Utica,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26591,fdic_bank,banking,Coastal Heritage Bank,,,,,,,,,26591.0,959523.0,Weymouth,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15562,fdic_bank,banking,Pioneer Bank & Trust,,,,,,,,,15562.0,958731.0,Belle Fourche,SD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27394,fdic_bank,banking,First Bank & Trust Co.,,,,,,,,,27394.0,958352.0,Duncan,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34803,fdic_bank,banking,Resource Bank,,,,,,,,,34803.0,955908.0,Covington,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15779,fdic_bank,banking,The Farmers & Merchants Bank,,,,,,,,,15779.0,952328.0,Berlin,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_25249,fdic_bank,banking,"C3bank, National Association",,,,,,,,,25249.0,952057.0,Encinitas,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19603,fdic_bank,banking,"HomeTown Bank, National Association",,,,,,,,,19603.0,948799.0,Galveston,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12203,fdic_bank,banking,Merchants & Marine Bank,,,,,,,,,12203.0,948348.0,Pascagoula,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34811,fdic_bank,banking,Nebraskaland Bank,,,,,,,,,34811.0,948287.0,North Platte,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_24829,fdic_bank,banking,Atlantic Community Bankers Bank,,,,,,,,,24829.0,947464.0,Camp Hill,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16175,fdic_bank,banking,West Alabama Bank & Trust,,,,,,,,,16175.0,946592.0,Reform,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32084,fdic_bank,banking,Grand Savings Bank,,,,,,,,,32084.0,946399.0,Grove,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3226,fdic_bank,banking,Ciera Bank,,,,,,,,,3226.0,946347.0,Graham,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8698,fdic_bank,banking,The Port Washington State Bank,,,,,,,,,8698.0,946159.0,Port Washington,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35521,fdic_bank,banking,InsBank,,,,,,,,,35521.0,946065.0,Nashville,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15987,fdic_bank,banking,Walden Savings Bank,,,,,,,,,15987.0,944950.0,Montgomery,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15423,fdic_bank,banking,American Bank of Freedom,,,,,,,,,15423.0,943462.0,Wellsville,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57522,fdic_bank,banking,Tolleson Private Bank,,,,,,,,,57522.0,943206.0,Dallas,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57197,fdic_bank,banking,BNC National Bank,,,,,,,,,57197.0,940407.0,Glendale,AZ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4029,fdic_bank,banking,Vision Bank,,,,,,,,,4029.0,939945.0,Ada,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35151,fdic_bank,banking,New Millennium Bank,,,,,,,,,35151.0,938917.0,Fort Lee,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3161,fdic_bank,banking,Texas Heritage National Bank,,,,,,,,,3161.0,937703.0,Daingerfield,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_90308,fdic_bank,banking,Winchester Savings Bank,,,,,,,,,90308.0,935229.0,Winchester,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29510,fdic_bank,banking,"Affinity Bank, National Association",,,,,,,,,29510.0,932750.0,Covington,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_55130,fdic_bank,banking,"Servbank, National Association",,,,,,,,,55130.0,932297.0,Oswego,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17797,fdic_bank,banking,Rollstone Bank & Trust,,,,,,,,,17797.0,931098.0,Fitchburg,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58590,fdic_bank,banking,Nano Banc,,,,,,,,,58590.0,931078.0,Irvine,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2036,fdic_bank,banking,Farmers & Merchants Bank,,,,,,,,,2036.0,931059.0,Granite Quarry,NC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15990,fdic_bank,banking,Watertown Savings Bank,,,,,,,,,15990.0,930496.0,Watertown,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3228,fdic_bank,banking,The First National Bank of Granbury,,,,,,,,,3228.0,930358.0,Granbury,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33928,fdic_bank,banking,"Patriot Bank, National Association",,,,,,,,,33928.0,930185.0,Stamford,CT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29087,fdic_bank,banking,Southwest Heritage Bank,,,,,,,,,29087.0,927524.0,Scottsdale,AZ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3842,fdic_bank,banking,First National Bank of Waterloo,,,,,,,,,3842.0,926975.0,Waterloo,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1073,fdic_bank,banking,Lindell Bank & Trust Company,,,,,,,,,1073.0,926595.0,St. Louis,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15584,fdic_bank,banking,Mid-Missouri Bank,,,,,,,,,15584.0,926364.0,Springfield,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33785,fdic_bank,banking,"Stifel Trust Company, National Association",,,,,,,,,33785.0,926112.0,Saint Louis,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10958,fdic_bank,banking,United Prairie Bank,,,,,,,,,10958.0,923683.0,Mountain Lake,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29700,fdic_bank,banking,Century Next Bank,,,,,,,,,29700.0,923286.0,Ruston,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29941,fdic_bank,banking,Bogota Savings Bank,,,,,,,,,29941.0,922239.0,Teaneck,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4779,fdic_bank,banking,"Dream First Bank, National Association",,,,,,,,,4779.0,920989.0,Syracuse,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18740,fdic_bank,banking,Heartland Bank,,,,,,,,,18740.0,919453.0,Geneva,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9023,fdic_bank,banking,Bank of Charles Town,,,,,,,,,9023.0,919246.0,Charles Town,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12814,fdic_bank,banking,Peoples State Bank,,,,,,,,,12814.0,919203.0,Prairie Du Chien,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57585,fdic_bank,banking,Golden State Bank,,,,,,,,,57585.0,918118.0,Glendale,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17120,fdic_bank,banking,First Security Bank,,,,,,,,,17120.0,917835.0,Batesville,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15663,fdic_bank,banking,First State Bank,,,,,,,,,15663.0,917333.0,Waynesboro,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57069,fdic_bank,banking,Story Bank DBA Story Financial Partners,,,,,,,,,57069.0,916594.0,Jackson,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19358,fdic_bank,banking,Round Top State Bank,,,,,,,,,19358.0,914727.0,Round Top,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2241,fdic_bank,banking,CNB Bank,,,,,,,,,2241.0,914120.0,Carlsbad,NM,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11763,fdic_bank,banking,VISIONBANK OF IOWA,,,,,,,,,11763.0,913094.0,Ames,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6959,fdic_bank,banking,Ballston Spa National Bank,,,,,,,,,6959.0,912610.0,Ballston Spa,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16858,fdic_bank,banking,First American Bank and Trust Company,,,,,,,,,16858.0,912365.0,Athens,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4952,fdic_bank,banking,The First National Bank of Middle Tennessee,,,,,,,,,4952.0,910247.0,Mcminnville,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3183,fdic_bank,banking,NewFirst National Bank,,,,,,,,,3183.0,908368.0,El Campo,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17951,fdic_bank,banking,Franklin Savings Bank,,,,,,,,,17951.0,905293.0,Franklin,NH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58727,fdic_bank,banking,Access Bank,,,,,,,,,58727.0,905001.0,Omaha,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3732,fdic_bank,banking,Farmers National Bank,,,,,,,,,3732.0,903411.0,Prophetstown,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4178,fdic_bank,banking,Security Bank,,,,,,,,,4178.0,903199.0,Tulsa,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_31461,fdic_bank,banking,Harleysville Bank,,,,,,,,,31461.0,902147.0,Harleysville,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1497,fdic_bank,banking,Security State Bank,,,,,,,,,1497.0,901146.0,Pearsall,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21074,fdic_bank,banking,Texas Bank,,,,,,,,,21074.0,900805.0,Henderson,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_32527,fdic_bank,banking,BayVanguard Bank,,,,,,,,,32527.0,900572.0,Baltimore,MD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3067,fdic_bank,banking,"Clear Fork Bank, National Association",,,,,,,,,3067.0,894762.0,Albany,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57603,fdic_bank,banking,Falcon National Bank,,,,,,,,,57603.0,894588.0,Foley,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1655,fdic_bank,banking,The Bank of Old Monroe,,,,,,,,,1655.0,894510.0,Old Monroe,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34890,fdic_bank,banking,"New Peoples Bank, Inc.",,,,,,,,,34890.0,893341.0,Honaker,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4048,fdic_bank,banking,SpiritBank,,,,,,,,,4048.0,890574.0,Tulsa,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1696,fdic_bank,banking,The Farmers Bank,,,,,,,,,1696.0,890479.0,Portland,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35568,fdic_bank,banking,"American Bank & Trust Company, Inc.",,,,,,,,,35568.0,890172.0,Bowling Green,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1527,fdic_bank,banking,Diamond Bank,,,,,,,,,1527.0,889236.0,Murfreesboro,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15632,fdic_bank,banking,Greenfield Banking Company,,,,,,,,,15632.0,889090.0,Greenfield,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57511,fdic_bank,banking,Community First Bank of Indiana,,,,,,,,,57511.0,889052.0,Kokomo,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11860,fdic_bank,banking,The Killbuck Savings Bank Company,,,,,,,,,11860.0,888294.0,Killbuck,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29675,fdic_bank,banking,Iroquois Federal Savings and Loan Association,,,,,,,,,29675.0,887659.0,Watseka,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6137,fdic_bank,banking,Bank of Botetourt,,,,,,,,,6137.0,886260.0,Buchanan,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57598,fdic_bank,banking,Mainstreet Community Bank of Florida,,,,,,,,,57598.0,885289.0,Deland,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10214,fdic_bank,banking,Vermillion State Bank,,,,,,,,,10214.0,884360.0,Vermillion,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16243,fdic_bank,banking,Bank of Eastern Oregon,,,,,,,,,16243.0,883540.0,Heppner,OR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34936,fdic_bank,banking,Legends Bank,,,,,,,,,34936.0,883213.0,Clarksville,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14134,fdic_bank,banking,Passumpsic Savings Bank,,,,,,,,,14134.0,882477.0,Saint Johnsbury,VT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27238,fdic_bank,banking,Winchester Co-operative Bank,,,,,,,,,27238.0,881320.0,Winchester,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12514,fdic_bank,banking,Ixonia Bank,,,,,,,,,12514.0,879906.0,Ixonia,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17477,fdic_bank,banking,United Bank & Trust,,,,,,,,,17477.0,879203.0,Marysville,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7675,fdic_bank,banking,First Northern Bank and Trust Company,,,,,,,,,7675.0,878785.0,Palmerton,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58297,fdic_bank,banking,Pinnacle Bank,,,,,,,,,58297.0,878109.0,Gilroy,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59106,fdic_bank,banking,Beacon Community Bank,,,,,,,,,59106.0,878038.0,Mount Pleasant,SC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35456,fdic_bank,banking,1st Colonial Community Bank,,,,,,,,,35456.0,876413.0,Collingswood,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30996,fdic_bank,banking,Cenlar FSB,,,,,,,,,30996.0,876164.0,Ewing,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17431,fdic_bank,banking,Stone Bank,,,,,,,,,17431.0,873810.0,Mountain View,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4211,fdic_bank,banking,First National Bank of Oklahoma,,,,,,,,,4211.0,873372.0,Oklahoma City,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58469,fdic_bank,banking,"American Plus Bank, N.A.",,,,,,,,,58469.0,872508.0,Arcadia,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14646,fdic_bank,banking,Newfield National Bank,,,,,,,,,14646.0,871405.0,Newfield,NJ,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7614,fdic_bank,banking,The Juniata Valley Bank,,,,,,,,,7614.0,867436.0,Mifflintown,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57874,fdic_bank,banking,Paragon Bank,,,,,,,,,57874.0,865248.0,Memphis,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22738,fdic_bank,banking,First Utah Bank,,,,,,,,,22738.0,863277.0,Salt Lake City,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8903,fdic_bank,banking,Peoples Bank & Trust Co.,,,,,,,,,8903.0,863035.0,Troy,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18296,fdic_bank,banking,Hawaii National Bank,,,,,,,,,18296.0,863001.0,Honolulu,HI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11178,fdic_bank,banking,"Transpecos Banks, SSB",,,,,,,,,11178.0,862873.0,Pecos,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14885,fdic_bank,banking,First Bank,,,,,,,,,14885.0,862814.0,Ketchikan,AK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29009,fdic_bank,banking,Liberty Bank for Savings,,,,,,,,,29009.0,861081.0,Chicago,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9719,fdic_bank,banking,Oxford Bank,,,,,,,,,9719.0,859499.0,Oxford,MI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57465,fdic_bank,banking,First Commerce Bank,,,,,,,,,57465.0,857503.0,Lewisburg,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10255,fdic_bank,banking,The Old Fort Banking Company,,,,,,,,,10255.0,856192.0,Old Fort,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5193,fdic_bank,banking,Pioneer Bank,,,,,,,,,5193.0,855580.0,Mapleton,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1833,fdic_bank,banking,State Bank,,,,,,,,,1833.0,855021.0,Brownsburg,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1426,fdic_bank,banking,Focus Bank,,,,,,,,,1426.0,854995.0,Charleston,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2829,fdic_bank,banking,First Southern State Bank,,,,,,,,,2829.0,854957.0,Stevenson,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_25665,fdic_bank,banking,Community National Bank,,,,,,,,,25665.0,854079.0,Seneca,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26559,fdic_bank,banking,"StonehamBank,  A Co-operative Bank",,,,,,,,,26559.0,852858.0,Stoneham,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13107,fdic_bank,banking,"Citizens State Bank of New Castle, Indiana",,,,,,,,,13107.0,852045.0,New Castle,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_25247,fdic_bank,banking,First National Banker's Bank,,,,,,,,,25247.0,851637.0,Baton Rouge,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17739,fdic_bank,banking,Plains State Bank,,,,,,,,,17739.0,851470.0,Humble,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2208,fdic_bank,banking,First Northern Bank of Wyoming,,,,,,,,,2208.0,849528.0,Buffalo,WY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15465,fdic_bank,banking,United Southern Bank,,,,,,,,,15465.0,848555.0,Umatilla,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26181,fdic_bank,banking,Texas National Bank of Jacksonville,,,,,,,,,26181.0,847972.0,Jacksonville,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29787,fdic_bank,banking,"First Federal Community Bank, National Association",,,,,,,,,29787.0,847154.0,Dover,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19532,fdic_bank,banking,Skowhegan Savings Bank,,,,,,,,,19532.0,843145.0,Skowhegan,ME,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9463,fdic_bank,banking,Unified Bank,,,,,,,,,9463.0,842822.0,Martins Ferry,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1895,fdic_bank,banking,Farmers and Merchants Bank,,,,,,,,,1895.0,841714.0,Upperco,MD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29632,fdic_bank,banking,Windsor Federal Bank,,,,,,,,,29632.0,840586.0,Windsor,CT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4549,fdic_bank,banking,CNB St Louis Bank,,,,,,,,,4549.0,839910.0,Maplewood,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13220,fdic_bank,banking,The Peoples Bank Co.,,,,,,,,,13220.0,839748.0,Coldwater,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9737,fdic_bank,banking,Midwest Bank,,,,,,,,,9737.0,839373.0,Detroit Lakes,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57554,fdic_bank,banking,Traditions Bank,,,,,,,,,57554.0,838450.0,Cullman,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_90291,fdic_bank,banking,The Savings Bank,,,,,,,,,90291.0,836537.0,Wakefield,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18519,fdic_bank,banking,First Service Bank,,,,,,,,,18519.0,836370.0,Greenbrier,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5005,fdic_bank,banking,FNB Oxford Bank,,,,,,,,,5005.0,834165.0,Oxford,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58224,fdic_bank,banking,Column National Association,,,,,,,,,58224.0,833990.0,Chico,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35323,fdic_bank,banking,FinWise Bank,,,,,,,,,35323.0,833144.0,Murray,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17809,fdic_bank,banking,Citizens Bank,,,,,,,,,17809.0,832786.0,Corvallis,OR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26397,fdic_bank,banking,Greenfield Co-operative Bank,,,,,,,,,26397.0,832146.0,Greenfield,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26634,fdic_bank,banking,Mechanics Cooperative Bank,,,,,,,,,26634.0,830578.0,Taunton,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11729,fdic_bank,banking,CIBM Bank,,,,,,,,,11729.0,830219.0,Champaign,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58348,fdic_bank,banking,Millennium Bank,,,,,,,,,58348.0,829713.0,Des Plaines,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_31390,fdic_bank,banking,"Axiom Bank, National Association",,,,,,,,,31390.0,828635.0,Maitland,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3701,fdic_bank,banking,"Resource Bank, National Association",,,,,,,,,3701.0,827985.0,Dekalb,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29672,fdic_bank,banking,CFSBANK,,,,,,,,,29672.0,827516.0,Charleroi,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3301,fdic_bank,banking,First Liberty Bank,,,,,,,,,3301.0,825378.0,Liberty,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16659,fdic_bank,banking,Northeast Bank,,,,,,,,,16659.0,825278.0,Minneapolis,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18344,fdic_bank,banking,UBank,,,,,,,,,18344.0,825186.0,Huntington,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57922,fdic_bank,banking,Harmony Bank,,,,,,,,,57922.0,824716.0,Dallas,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17282,fdic_bank,banking,BankIowa,,,,,,,,,17282.0,821175.0,Cedar Rapids,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58341,fdic_bank,banking,Mountain Pacific Bank,,,,,,,,,58341.0,821095.0,Everett,WA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29011,fdic_bank,banking,Mechanics Bank,,,,,,,,,29011.0,820927.0,Mansfield,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9751,fdic_bank,banking,21st Century Bank,,,,,,,,,9751.0,819407.0,Loretto,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17676,fdic_bank,banking,Legacy Bank,,,,,,,,,17676.0,817728.0,Colwich,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17933,fdic_bank,banking,Blue Ridge Bank and Trust Co.,,,,,,,,,17933.0,817273.0,Independence,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14029,fdic_bank,banking,First Liberty Bank,,,,,,,,,14029.0,817144.0,Oklahoma City,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34599,fdic_bank,banking,"The Pitney Bowes Bank, Inc.",,,,,,,,,34599.0,816121.0,Salt Lake City,UT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34496,fdic_bank,banking,First Commercial Bank (USA),,,,,,,,,34496.0,815347.0,Alhambra,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19448,fdic_bank,banking,BNA Bank,,,,,,,,,19448.0,815034.0,New Albany,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58657,fdic_bank,banking,PromiseOne Bank,,,,,,,,,58657.0,814694.0,Duluth,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14769,fdic_bank,banking,DMB Community Bank,,,,,,,,,14769.0,814345.0,Madison,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9632,fdic_bank,banking,Fortress Bank,,,,,,,,,9632.0,814046.0,Peoria,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27211,fdic_bank,banking,First Community Bank of Tennessee,,,,,,,,,27211.0,813701.0,Shelbyville,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1294,fdic_bank,banking,FNBC Bank,,,,,,,,,1294.0,813159.0,Ash Flat,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57129,fdic_bank,banking,Community Federal Savings Bank,,,,,,,,,57129.0,812764.0,Woodhaven,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17588,fdic_bank,banking,The First State Bank,,,,,,,,,17588.0,812607.0,Louise,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_26442,fdic_bank,banking,"Terrabank, National Association",,,,,,,,,26442.0,811753.0,Miami,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13838,fdic_bank,banking,Field & Main Bank,,,,,,,,,13838.0,811434.0,Henderson,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8745,fdic_bank,banking,First State Bank of Middlebury,,,,,,,,,8745.0,811252.0,Middlebury,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1720,fdic_bank,banking,Western Bank,,,,,,,,,1720.0,811134.0,Lubbock,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34685,fdic_bank,banking,People's Bank of Commerce,,,,,,,,,34685.0,811098.0,Medford,OR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8439,fdic_bank,banking,Centennial Bank,,,,,,,,,8439.0,810535.0,Trezevant,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15085,fdic_bank,banking,Arthur State Bank,,,,,,,,,15085.0,807158.0,Union,SC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10973,fdic_bank,banking,Alliance Bank,,,,,,,,,10973.0,806863.0,Lake City,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28400,fdic_bank,banking,Westbury Bank,,,,,,,,,28400.0,806117.0,Waukesha,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18030,fdic_bank,banking,Savings Bank of Walpole,,,,,,,,,18030.0,805858.0,Walpole,NH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2224,fdic_bank,banking,"Bank of Bridger, National Association",,,,,,,,,2224.0,805702.0,Bridger,MT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16723,fdic_bank,banking,Carolina Bank & Trust Co.,,,,,,,,,16723.0,805579.0,Lamar,SC,,,,,,,,,2025-11-13T14:41:50.237751
