date,institution_id,total_assets,cash_equivalents,securities,loans,other_assets,total_liabilities,deposits,borrowings,equity,layer
2025-10-10,CU_013,156328871936.7066,17162191162.218632,29667687375.294907,83033106361.5934,12960543111.29667,140166026701.59662,102971185657.71002,28996270693.507305,18127519218.80104,banking
2025-10-11,CU_013,160122951290.68124,22903658469.00143,37387189055.349525,82908813139.09279,13498017600.413986,141268838676.4591,99908948609.97542,31994612014.03724,18177308293.611423,banking
2025-10-12,CU_013,157230665134.96606,12579186512.83115,38687519196.537544,86220363935.22552,12088099852.244524,144378457712.95,102203680987.08669,17246495988.106125,17592886409.479748,banking
2025-10-13,CU_013,156596874037.2803,18740404451.860897,24297909135.28748,83325331200.95168,9167007633.37162,140345960089.91568,99506143336.54666,31038064979.44818,14305557409.645435,banking
2025-10-14,CU_013,157617962624.12006,10341699201.123154,36714634955.376434,101848264187.0657,11197667625.087591,144330612313.1179,115150094512.81026,26548035108.08886,17699723329.59998,banking
2025-10-15,CU_013,160281330180.14053,18897064993.488148,27872115574.06287,93725155340.05583,8634432891.740658,144935371833.72507,111994707491.86401,28870573079.67542,16072936724.840248,banking
2025-10-16,CU_013,156651884925.64078,14319964170.42123,38572471395.422226,98719574090.41588,15556793802.484592,140485335885.0466,112868802846.52197,18103804945.227337,18780230662.31522,banking
2025-10-17,CU_013,161469618891.97827,23298971722.39977,24910049983.105076,90910155313.97043,13299686179.990532,147956857023.0722,106396553991.27571,27558294563.07786,15719627007.46622,banking
2025-10-18,CU_013,160829263903.58002,8346794216.862332,31039019136.264427,100615016392.14638,11512946147.733414,142177147263.22842,109915408924.60991,22317321410.55128,14857706878.719194,banking
2025-10-19,CU_013,161094588843.4421,15159307885.067047,27348274725.93822,83034229899.11507,15542547662.501558,146329379770.46613,99510136617.13449,17259242967.774616,16376674002.246996,banking
2025-10-20,CU_013,157838224538.55176,17563460555.018646,33739741839.50428,86831020112.43428,11542989142.840017,144472607589.0974,113569778630.07587,26528327676.691814,18045280152.49364,banking
2025-10-21,CU_013,160303988184.62848,19515671159.228138,31206243612.30886,89878768149.80818,9997576532.182781,147004631888.86295,110608119822.89523,27622545545.629517,13170094081.060514,banking
2025-10-22,CU_013,161094578349.37183,11310988407.102022,34911854252.77026,84609044639.74225,8757333583.207115,143335719781.14066,105163812276.34213,17362918343.653336,14672635962.08725,banking
2025-10-23,CU_013,159361888194.09497,15504988140.120394,35478397309.54288,93766694139.72054,14450569711.305391,144319613297.20447,98401800414.98886,27156626789.42643,14825773956.81203,banking
2025-10-24,CU_013,155785678541.19437,7904645108.31756,26848487883.77227,82340310207.94202,10850871621.215117,142852190167.3498,106894345618.86125,15737574673.961191,17935471308.96377,banking
2025-10-25,CU_013,155932376790.69623,22664187418.44543,37650691362.16091,88246267055.3122,12165541234.843685,139690917466.35037,95666731140.73404,15818804112.183575,15424350665.001707,banking
2025-10-26,CU_013,161505624992.18143,8958816053.933605,36043069098.08186,84163620227.85257,13963585424.06716,145054086666.02844,107608283205.81247,29160886749.170246,14057460123.040989,banking
2025-10-27,CU_013,158517363452.50232,9178277771.127787,34676566895.127716,84073870595.97742,12682636971.465889,142217031770.42935,116448530863.90161,23933347865.201027,17815752931.114704,banking
2025-10-28,CU_013,161374959245.1693,9018390813.090628,28095153400.26163,83733861230.23143,9041783703.053745,142173618644.45877,110319587001.99727,20818703511.40759,15615761880.612156,banking
2025-10-29,CU_013,159597771207.8809,17070363206.824825,31038918813.067646,93960757515.56833,9309631749.496367,143679670619.85944,118794641389.473,31047114521.329613,17854461625.04906,banking
2025-10-30,CU_013,159503860128.2669,14036765127.346476,26078252543.213417,100495095124.59341,14379622411.118011,143089140409.50208,109710155738.60846,24663898629.36579,13453768205.917328,banking
2025-10-31,CU_013,160311759564.78754,13445463469.236526,30944670996.999565,93936490778.43063,15796333733.730497,144992621107.826,103252561331.69034,16403451760.798094,14801209284.0333,banking
2025-11-01,CU_013,159268390307.63474,16386418436.373402,36618712544.90664,79792043223.98232,15352499392.17357,145434506519.024,100929806311.8196,17574673961.261097,17347174238.670696,banking
2025-11-02,CU_013,159083031658.4882,20226705706.696087,26930343572.253838,93666392953.10297,15177972688.96394,146232498373.13962,113362639734.05898,31674000424.967545,18837038778.000774,banking
2025-11-03,CU_013,161754957220.31183,14767912079.22771,26288522956.251602,84168011707.38818,8787440291.824612,142346267756.75183,106655141678.69402,31886542751.853577,13442214979.739267,banking
2025-11-04,CU_013,159009887147.76657,21069071010.781,39095204737.624794,95113909124.59317,15110364612.928316,142910179199.79526,101420565011.5294,17154684873.420368,14929619302.015078,banking
2025-11-05,CU_013,159352269823.09888,23619674874.113163,27218528296.791176,92823067223.97255,12285655923.669912,141132987228.71982,96243677858.02687,31264009950.05144,18877282140.936806,banking
2025-11-06,CU_013,157989169333.9308,11112683464.63319,36412567308.975685,82640802146.13608,14632753372.062502,141802746619.41125,97297413352.05992,31180146709.15103,12945547928.983967,banking
2025-11-07,CU_013,158023334999.29352,17577220915.680305,26832323595.955765,93959353934.88675,11958664016.278448,142571052215.71155,103091099990.03194,30218568326.14316,17677815132.349922,banking
2025-11-08,CU_013,158225731347.00488,18778797095.056496,28325652149.771164,100475778982.18994,12173863039.489876,142730827920.8886,95206461995.90063,25958372899.94461,12833308160.230057,banking
2025-11-09,CU_013,159980554712.19638,15306104435.978807,32266474163.34739,102566609734.59052,15361668074.00932,141131927413.297,118768199945.8756,17444098865.617893,14743897397.352228,banking
2024-11-09,CU_028,291317161262.2557,38517689025.861084,58776237226.769005,159632400611.1509,22442927538.757156,257380801649.5992,179786664288.86618,47803612641.639854,27513759451.2645,banking
2024-11-10,CU_028,283738545223.7796,30851721707.260124,69496221241.16881,157184718615.07025,21871903669.638775,260608928296.83728,180794680565.75555,51422499519.36354,25762884152.182457,banking
2024-11-11,CU_028,293124176746.72577,20226008081.28793,49820023086.90513,147705961480.84625,17092802921.973768,262190210887.8027,198916453742.22256,55377741791.44042,30833977681.086357,banking
2024-11-12,CU_028,288428894994.8289,41345657368.38256,53985680056.995155,148825459239.17752,28068985680.75984,260887846074.16577,209424324918.1273,30736092647.43902,34019037644.944256,banking
2024-11-13,CU_028,294525120986.0271,15070334562.123325,61299101897.224556,165558319155.00412,22240759742.876316,261289387172.5722,210616846301.44226,37192669969.68032,30949060015.686516,banking
2024-11-14,CU_028,284529272643.31586,29870140143.41988,54902014108.47117,146993630302.4011,14858277974.620335,260098585635.78485,193797081178.15158,47651593195.461266,30542970800.182465,banking
2024-11-15,CU_028,286464238106.71655,35168720382.60905,44069257692.86373,146469278188.4798,16543546783.132313,258279806560.04456,208767500411.50827,41876363574.99699,31074460042.69285,banking
2024-11-16,CU_028,286938843142.79224,21540535880.186684,66433041914.65289,155275036832.70438,20365507813.728157,262174461491.9787,197962774577.5076,45906566529.48987,24039513581.58384,banking
2024-11-17,CU_028,286197258776.4819,24773465379.499733,56843831942.782646,168820790332.9024,14964747674.141722,262641289169.33054,210733037405.49728,52958889621.994545,29358538311.91188,banking
2024-11-18,CU_028,290621287831.0521,36399032340.334526,48790848380.056206,187096218243.60406,24718814519.752586,256961357351.4537,198326612502.79645,35713405378.38334,26057667320.361835,banking
2024-11-19,CU_028,291474028702.14264,26955229368.515053,46967159917.04304,152391650397.2682,15868174651.550009,256850382713.1152,211710642260.61203,30795633235.056057,29093794457.980453,banking
2024-11-20,CU_028,283573777770.88806,35220235301.656044,44106856491.109886,144292305683.02783,19320970209.065086,253640278852.75824,181508099757.3262,55171070438.60623,26386561394.87397,banking
2024-11-21,CU_028,284595390191.0307,41536945603.35804,60450574426.75155,142308790814.9039,19027494435.83942,260696332170.48535,194951798568.31787,37505930279.040474,24637862508.634686,banking
2024-11-22,CU_028,291425478839.5005,30765319213.233025,66641938104.66889,171801515912.7207,26277302298.396038,259507974502.32333,182923162115.51294,46935363357.95914,31800965047.455032,banking
2024-11-23,CU_028,294426516384.561,32990627091.45807,65684643957.636955,163608848246.64282,25033570708.613724,268201786033.45807,193448662020.93494,55123782796.808174,30798812533.78633,banking
2024-11-24,CU_028,283555033013.8901,21200103946.36875,62986903334.56016,163535275629.57095,20432024972.961483,260523114783.01758,187177709250.19098,31774041816.36323,26822187062.64487,banking
2024-11-25,CU_028,294348008306.1965,41080265923.59707,68931841265.88464,181609342578.45944,22540515673.38156,263161936580.77173,211245022375.41086,35864024921.36811,28769983210.34728,banking
2024-11-26,CU_028,292947986955.60406,25173729959.98441,65031500083.407166,166148662821.25955,16703390976.757898,263244516326.49573,175778872735.98386,51733754585.47829,25965373515.24063,banking
2024-11-27,CU_028,287488799167.0192,24416609334.83316,57387804665.273315,175885063203.66678,23792731865.957294,260399915145.44763,213848627290.35532,30867399367.47418,24820862943.363564,banking
2024-11-28,CU_028,283840255185.6553,22298531465.141525,47050157420.43314,156385096945.55847,22270645647.053566,251354485751.38803,175549233165.01453,45821197336.445465,25480371254.910652,banking
2024-11-29,CU_028,286326513477.0803,22640469934.74808,49750650993.534615,168812900338.03586,16268463108.551594,255135052758.73367,213969854303.84454,39797462289.49169,28823621315.2168,banking
2024-11-30,CU_028,286463617396.23425,35549566749.01884,58200179273.66196,160676043590.12753,28337424871.888737,252406525523.29895,180466704690.582,55449934547.72031,34319900004.324448,banking
2024-12-01,CU_028,289358156779.315,40709636095.268936,63562770847.13053,186058148870.6445,20324927539.67528,261702979490.5025,210158965673.12936,33901162369.253525,24954397045.243114,banking
2024-12-02,CU_028,288017215684.741,18172327230.91854,50409770698.92278,172889359508.3285,16819513889.859982,261239840563.04193,190721178955.03,57333360614.66804,32804002593.17804,banking
2024-12-03,CU_028,292390436256.69635,23297886492.415928,66985838974.92905,163725939806.42923,22988229210.31257,262710678329.91248,209252007574.5,45197908646.11489,30724555461.952633,banking
2024-12-04,CU_028,289654305012.4987,40437478932.94392,70867525358.45557,163502697750.83728,21831435484.407104,256901049119.61087,187322978615.24643,50934538101.54966,30634099654.27412,banking
2024-12-05,CU_028,290221477328.92706,27954740898.82984,55283433255.684875,155280589684.28775,27759041736.251522,266713417120.92368,183457304532.78717,40972853475.922134,25216724543.897797,banking
2024-12-06,CU_028,291401335065.29877,33912674541.0019,44330605199.69917,159316630480.84714,19292599794.785934,264785433504.39597,182507117497.2782,55977232940.1858,24262968137.078346,banking
2024-12-07,CU_028,285673698866.63434,15002584740.978289,71182647067.41182,178392266891.83185,23974606550.359253,262667384302.36816,172091930238.1269,52502864404.61546,30677296952.364258,banking
2024-12-08,CU_028,285038393649.2186,36961273627.426636,64916356919.94878,155258820679.20963,21030290240.153267,251224739964.3908,171281264720.63297,35983369553.98056,26285040578.012524,banking
2024-12-09,CU_028,293083421150.2316,28181846931.459846,71554778674.18909,175448008870.1632,23806546039.39908,261697708892.14822,186038639969.632,42863164282.373695,32220213051.29816,banking
2024-12-10,CU_028,287442414028.3895,38446280010.522995,63275993111.36496,150493567542.1214,19281255048.25653,253489528324.45926,189212143938.46948,42631734094.453926,32549357948.228832,banking
2024-12-11,CU_028,287935292746.47504,32237532300.359146,53525650674.46275,173626629917.62668,16890571428.628138,255897222049.77548,209873971550.13785,39050392269.00591,25915338661.162533,banking
2024-12-12,CU_028,283333809286.5144,34492706502.91888,55760061228.61613,149040181932.90793,26562035621.33914,258382472900.9716,181772989231.72095,34638487236.11693,27391320167.66579,banking
2024-12-13,CU_028,287415587334.5192,18885826532.4102,71313349982.79977,158124226474.22195,21989895783.294228,261465831300.80624,212446250483.9122,33027108867.112873,24621385921.164127,banking
2024-12-14,CU_028,290207424952.2467,22076948342.641693,62853710520.133125,152011752949.11206,22887979406.164234,263885600607.9728,205556310120.45117,50141287129.61799,30750629093.627243,banking
2024-12-15,CU_028,294673438641.0437,43055740096.27477,47015869855.2089,163722408055.85016,26666768398.910477,264711862082.30725,189896183201.4996,55648797021.26382,28147873366.95231,banking
2024-12-16,CU_028,283504410796.70355,27181573417.40762,53957757270.94248,151088214008.10907,19269663492.987083,250881109002.19205,194475913505.60098,40252094340.856926,23887917783.916237,banking
2024-12-17,CU_028,294696774161.4948,43504369813.47566,69431451043.70949,158331104590.4459,16142116396.530079,263932728569.85666,211015793799.31128,55133224089.53655,28198249866.969357,banking
2024-12-18,CU_028,287961315936.1588,14626693947.599737,67696274126.91259,160292091341.42978,28606149457.4315,257402242800.20355,172895017529.34357,35056750681.833496,29283470560.060017,banking
2024-12-19,CU_028,292434132925.31854,15299420458.837683,44269242697.30567,158068660534.2682,17257652991.16682,263020843564.54166,214861137776.88153,36046280154.33662,27662989399.961403,banking
2024-12-20,CU_028,291562105738.44104,30674750326.082508,49100740983.080956,158025794292.37906,25758694100.47498,257898140170.64154,176693122156.9675,52787787341.81763,23809041590.265,banking
2024-12-21,CU_028,286360627862.4525,30904640553.14897,43544993405.73249,181793822429.31555,27438110783.892815,256444851892.99588,208106989111.00623,29233823164.540966,24292685625.9672,banking
